name,creator,creation_date,updater,update_date,closed_date,message
brianmario/mysql2,sodabrew,1442378340000,sodabrew,1449089980000,1449089980000,"# New Features\n- Add methods Mysql2::Statement#last_id, Mysql2::Statement#affected_rows, Mysql2::Statement#close\n\n# Bug Fixes\n- Only check compile-time libmysql version on Win32 platform.\n- Also protect Mysql2::Statement#execute from Timeout.\n- Handle different versions of TimeoutError vs. Timeout::ExitException.\n\n# Changes\n- Send a `COM_QUIT` and `shutdown()` the socket for explicit Mysql2::Client#close calls.\n- New method for raising Mysql2::Error with error_number and sql_state arguments.\n- More cleanups for RuboCopy. Enforce RuboCop compliance on Travis.\n- Use pre-generated SSL certificates rather than generating on the fly on Travis (tests run faster by up to 1 minute).\n- Updates for RSpec 3.x preferred test style.\n- Attempt to run Clang sanitizers on Travis CI.\n- Move Mysql2::Client `@@default_query_options` into a class method.\n"
brianmario/mysql2,sodabrew,1441699622000,sodabrew,1441653798000,1441653798000,"# New Features\n- Support for Prepared Statements!\n- Add connection option `:sslverify`\n- Use `mariadb_config` for MariaDB builds\n\n# Bugfixes\n- Fix Mysql2::Result#count always returns 0 when using stored procedures and MULTI_STATEMENTS\n\n# Changes\n- Prevent Timeout::timeout from interrupting query execution\n- Use Ruby's String#encode to remove unrecognized characters from error messages\n- Convert specs to RSpec 3 expect sytnax\n- Refactored the Travis CI test scripts\n- Misc cleanups with Rubocop\n- Stricter CFLAGS\n"
brianmario/mysql2,sodabrew,1440484717000,sodabrew,1440485061000,1440485061000,"# Bugfixes\n- Check if O_CLOEXEC is defined before using it in open()\n- Fix an infinite loop while searching for libmysqlclient when mysql_config is not found\n\n# Changes\n- Call RakeCompilerDock.sh twice, once for 32-bit and once for 64-bit, when building Windows binary gems\n"
brianmario/mysql2,sodabrew,1438254869000,sodabrew,1438367809000,1438367809000,"# New Features\n- Mysql2::Client#info class method for easier debugging, and both the class and instance method return US_ASCII output rather than using the connection encoding.\n- When streaming results, continue result.count across calls to result.each\n\n# Bugfixes\n- Search for mariadb_config on compile\n- Update to Connector/C 6.1.6 in the Windows builds\n- Fix Mysql2::Client#escape to set the encoding even if the string was not modified\n- Fix LICENSE filename in gem file list\n- Make the result.count return type consistent and match the source type\n\n# Changes\n- Rename macro GetMysql2Result to GET_RESULT\n- Convert StringValuePtr to either RSTRING_PTR or StringValueCStr\n- Fix unused variable warning on Windows in rb_mysql_client_socket\n- Add Ruby 2.2 to the AppVeyor matrix\n- Test default client flag equality instead of bitwise truthiness\n- Add rake-compiler-dock for building Windows binary gems\n- Friendly ext build error <3\n- Process :stream option in `rb_mysql_result_to_obj` once instead of `rb_mysql_result_each` for each call to each\n- Tests for streaming and stored procedures with multiple result sets\n"
brianmario/mysql2,sodabrew,1415651515000,sodabrew,1424214127000,1424214127000,"# New Features\n- Microseconds are now supported in a TIME field (0.3.12 added support for msec in DATETIME).\n\n# Bugfixes\n- Use /dev/null in invalidate_fd to avoid infinite loop in OpenSSL.\n- Change sql_state to attr_reader to avoid Ruby warning.\n\n# Changes\n- Added call to mysql_library_init during initialization of the gem for thread safety.\n- State the name of the field that contains a bad datetime value in the exception.\n- Travis CI updates including:\n  - SSL tests\n  - Ruby 2.1.x\n  - Newer Rubinius 2.x\n  - OS X with Ruby 2.0\n  - MySQL 5.7 with Ruby 2.0\n"
brianmario/mysql2,sodabrew,1424132771000,sodabrew,1424213473000,1424213473000,"# New Features\n- Windows builds are restored following an extensive dive into DLL and compiler issues.\n- MySQL Connector/C 6.1.5 is now vendored into the binary gems for Windows.\n- Optional environment variable RUBY_MYSQL2_LIBMYSQL_DLL to find libmysql.dll on Windows.\n\n# Bugfixes\n- Fix milliseconds were not converted from results into Ruby Time objects.\n- Fix error when you close EM::Client with no query running.\n\n# Changes\n- Update and rename MIT-LICENSE to LICENSE\n- Update Travis unit tests for OS X\n- Add Ruby 2.2 to Travis platforms\n- Speed up certain unit tests with a MEMORY table\n- More search paths are added to find MySQL installed by MacPorts and Homebrew on OS X.\n"
brianmario/mysql2,sodabrew,1415732414000,sodabrew,1424209136000,1424209136000,"See https://github.com/brianmario/mysql2/releases/0.3.17\n"
brianmario/mysql2,sodabrew,1400026658000,sodabrew,1400116664000,1400116664000,"# New Features\n- New connection argument `:init_command` sets a query string to run at connect/reconnect.\n\n# Bugfixes\n- Check that dir_config returns at least one valid directory at compile time.\n\n# Changes\n- Enforce connection retry time limits across interrupts (e.g. by signals, etc.)\n- Prevent MySQL from calling `shutdown()` on shared sockets.\n- MariaDB 5.5 and 10.0 added to the test suite. No changes were required to support MariaDB, but we're actively testing for compatibility now.\n- Update specs for Ruby 2.1 Timeout behavior.\n"
brianmario/mysql2,sodabrew,1400026515000,sodabrew,1400116611000,1400116611000,"See https://github.com/brianmario/mysql2/releases/0.3.16\n"
brianmario/mysql2,brianmario,1373929594000,brianmario,1373932658000,1373932658000,"This release contains all of the same code and therefore release notes as 0.3.12.\n\nThe following changes are specific to 0.2.19:\n\n## Changes\n- The EventMachine ActiveRecord adapter and EM Fiber driver have been removed. You should use https://github.com/igrigorik/em-synchrony instead as it's being maintained there.\n\n## Bug fixes\n- The ActiveRecord adapter now symbolizes the keys from the connection options hash as early as possible to ensure hash lookups on that hash will work before the `Mysql2::Client` object is created.\n- Make sure a default LIMIT is set when an OFFSET is set.\n- A couple of small fixes related to newer ActiveRecord versions since the last mysql2 release\n\nView the diff [here](https://github.com/brianmario/mysql2/compare/0.2.18...0.2.19)\n"
brianmario/mysql2,brianmario,1373929560000,brianmario,1373932245000,1373932245000,"## New features\n- We're compatible with Ruby 2.0.0 now!\n- A new `:streaming` option can be passed while issuing a query which will leave the results on the server side and stream them to the client a row-at-a-time. This is great for really large datasets.\n- `Mysql2::Client#abandon_results!` has been introduced which lets you throw away result sets in an efficient manner.\n- `Mysql2::Client#select_db` has been introduced allowing you to select which database a connection is using without needing to issue a query.\n- `Mysql2::Client#more_results?` has been introduced which is used to check if there are more results to be read when `CLIENT_MULTI_STATEMENTS` is enabled.\n- `Mysql2::Client#next_result` has been introduced which is used to step the result cursor forward by one when `CLIENT_MULTI_STATEMENTS` is enabled.\n- `Mysql2::Client#store_result` has been introduced which allows you to read the next result off the wire when `CLIENT_MULTI_STATEMENTS` is enabled.\n- `Mysql2::Client#reconnect=` has been introduced which allows you to change the reconnect behavior of libmysql while a connection is active.\n- `Mysql2::Client#warning_count` has been introduced which returns the warning count from the most recent query.\n- `Mysql2::Client#query_info_string` has been introduced which returns an informational string returned by the server about the most recent query.\n- The `read_timeout` connection option has been introduced allowing you to set the read timeout of the connection in seconds.\n- The `write_timeout` connection option has been introduced allowing you to set the write timeout of the connection in seconds.\n- The `local_infile` connection option has been introduced which allows you to enable LOCAL INFILE support.\n- `BIT` field values can be used as boolean fields when `cast_bool` is enabled.\n- We now respect fractional seconds in `TIMESTAMP` and `DATETIME` fields (this was introduced in Mysql 5.6.4).\n\n## Bug Fixes\n- Fix a _really_ long-standing double-free bug related to a Mysql2::Client being freed before a Mysql2::Result that was generated from it. We now do our own refcounting in C as well as a Ruby reference to a Mysql2::Client from it's Mysql2::Result's.\n- Fix a compile bug when using the mysql-connector-c related to version compatibility checks in mysql2\n- A more explicit error is raised when a single connection is attempted to be shared across threads\n- We're more protected against GC-related bugs when compiler optimizations may keep a Ruby object pointer from being visible during GC runs.\n- Fix an integer overflow bug with the `CLIENT_` constant values\n- Compiling the gem should be a little more robust. Some changes were made to extconf to try and make sure we can find libmysql when linking.\n- Make sure we read values from the various TIME/DATE field types as unsigned integers.\n- `Mysql2::Client::EM` shouldn't swallow exceptions raised in the deferrable callbacks.\n- Passing options to `Mysql2::Client#query` should no longer persist on the `Mysql2::Client` object itself but instead only apply to the `Mysql2::Result` object created by the query as intended.\n- Reading `Mysql2::Client#affected_rows` or `Mysql2::Client#last_id` after a result has been freed should no longer return garbage.\n\n## Optimizations\n- Push mysql<->ruby encoding mapping table down into C for a nice speedup\n- Use a faster Hash#dup on 1.8.7 when cascading the options hash through Mysql2's objects\n- We use `rb_intern3` if it's available to create symbol keys when `symbolize_keys` is enabled to skip creating an intermediary Ruby String.\n\nView the diff [here](https://github.com/brianmario/mysql2/compare/0.3.11...0.3.12)\n"
brianmario/mysql2,brianmario,1323163294000,brianmario,1371090322000,1371090322000,"- change mysql error detection strategy from using mysql_field_count to the more explicit mysql_errno\n- bugfix to avoid race condition with active connections that error out\n- revert back to using xmalloc/xfree for allocations\n- avoid potentially unsafe Ruby C API usage w/o GVL\n- reacquire GVL before retrying on EINTR on connect\n"
brianmario/mysql2,brianmario,1320836680000,brianmario,1371090304000,1371090304000,"- remove fiber support from mysql2, the code has moved to the\n  em-synchrony gem.\n- use rb_wait_for_single_fd() if available\n- fixed a bug with inheriting query options\n- remove ext/ from the default loadpath\n- fix build issues on OSX with Xcode 4.2 (gcc-llvm compiler)\n"
brianmario/mysql2,brianmario,1313545450000,brianmario,1371090289000,1371090289000,"- ensure symbolized column names support encodings in 1.9\n"
brianmario/mysql2,brianmario,1308326963000,brianmario,1371090271000,1371090271000,"- fix bug in Time/DateTime range detection\n- (win32) fix bug where the Mysql2::Client object wasn't cleaned up properly if interrupted during a query\n- add Mysql2::Result#count (aliased as size) to get the row count for the dataset\n  this can be especially helpful if you want to get the number of rows without having to inflate\n  the entire dataset into ruby (since this happens lazily)\n"
brianmario/mysql2,brianmario,1308200457000,brianmario,1371090257000,1371090257000,"- bug fix for Time/DateTime usage depending on 32/64bit Ruby\n"
brianmario/mysql2,brianmario,1308193972000,brianmario,1371090232000,1371090232000,"- fix a long standing bug where a signal would interrupt rb_thread_select and put the connection in a permanently broken state\n- turn on casting in the ActiveRecord again, users can disable it if they need to for performance reasons\n"
brianmario/mysql2,brianmario,1308091073000,brianmario,1371090217000,1371090217000,"- disable async support, and access to the underlying file descriptor under Windows. It's never worked reliably and ruby-core has a lot of work to do in order to make it possible.\n- added support for turning eager-casting off. This is especially useful in ORMs that will lazily cast values upon access.\n- added a warning if a 0.2.x release is being used with ActiveRecord 3.1 since both the 0.2.x releases and AR 3.1 have mysql2 adapters, we want you to use the one in AR 3.1\n- added Mysql2::Client.escape (class-level method)\n- disabled eager-casting in the bundled ActiveRecord adapter (for Rails 3.0 or less)\n"
brianmario/mysql2,brianmario,1303883661000,brianmario,1371090204000,1371090204000,"- Fix typo in initialization for older ActiveRecord versions\n"
brianmario/mysql2,brianmario,1303883032000,brianmario,1371090191000,1371090191000,"- Fix typo in initialization for older ActiveRecord versions\n"
